Team1,Team2,odd_W,odd_L_1,sport,odd_L_2
Llodra M.,Giraldo S.,1.8,1.9,tennis,0.0
Llodra M.,Darcis S.,1.8,1.9,tennis,0.0
Llodra M.,Zverev M.,1.8,1.9,tennis,0.0
Llodra M.,Haase R.,1.8,1.9,tennis,0.0
Llodra M.,Monaco J.,1.8,1.9,tennis,0.0
Llodra M.,Gasquet R.,3.5,1.28,tennis,0.0
Llodra M.,Karlovic I.,2.37,1.53,tennis,0.0
Llodra M.,Giraldo S.,2.37,1.53,tennis,0.0
Llodra M.,Isner J.,2.37,1.53,tennis,0.0
Llodra M.,Garcia-Lopez G.,2.37,1.53,tennis,0.0
Llodra M.,Almagro N.,2.37,1.53,tennis,0.0
Llodra M.,Mathieu P.H.,2.37,1.53,tennis,0.0
Llodra M.,Malisse X.,2.37,1.53,tennis,0.0
Llodra M.,Davydenko N.,4.0,1.22,tennis,0.0
Llodra M.,Soderling R.,4.0,1.22,tennis,0.0
Llodra M.,Karlovic I.,2.0,1.72,tennis,0.0
Llodra M.,Gimeno-Traver D.,2.0,1.72,tennis,0.0
Llodra M.,Chela J.I.,2.0,1.72,tennis,0.0
Llodra M.,Davydenko N.,2.0,1.72,tennis,0.0
Llodra M.,Querrey S.,2.0,1.72,tennis,0.0
Llodra M.,Querrey S.,2.1,1.66,tennis,0.0
Llodra M.,Paire B.,2.1,1.66,tennis,0.0
Llodra M.,Tipsarevic J.,2.1,1.66,tennis,0.0
Llodra M.,Gulbis E.,2.1,1.66,tennis,0.0
Llodra M.,Bogomolov A.,2.1,1.66,tennis,0.0
Llodra M.,Paire B.,1.61,2.2,tennis,0.0
Llodra M.,Lopez F.,1.61,2.2,tennis,0.0
Llodra M.,Patience O.,1.61,2.2,tennis,0.0
Llodra M.,Berdych T.,6.0,1.11,tennis,0.0
Llodra M.,Simon G.,3.0,1.36,tennis,0.0
Llodra M.,Baghdatis M.,3.0,1.36,tennis,0.0
Llodra M.,Soderling R.,3.2,1.36,tennis,0.0
Llodra M.,Bolelli S.,3.0,1.36,tennis,0.0
Llodra M.,Simon G.,3.0,1.36,tennis,0.0
Llodra M.,Lopez F.,2.2,1.61,tennis,0.0
Llodra M.,Seppi A.,1.66,2.1,tennis,0.0
Llodra M.,Isner J.,1.66,2.1,tennis,0.0
Llodra M.,Ljubicic I.,1.66,2.1,tennis,0.0
Llodra M.,Gimeno-Traver D.,1.9,1.8,tennis,0.0
Llodra M.,Youzhny M.,1.9,1.8,tennis,0.0
Llodra M.,Seppi A.,1.53,2.37,tennis,0.0
Llodra M.,Sirianni J.,1.53,2.37,tennis,0.0
Llodra M.,Cipolla F.,1.44,2.62,tennis,0.0
Llodra M.,Simon G.,1.44,2.62,tennis,0.0
Llodra M.,Gabashvili T.,1.44,2.62,tennis,0.0
Llodra M.,Nieminen J.,1.44,2.62,tennis,0.0
Llodra M.,Rochus O.,1.38,2.87,tennis,0.0
Lopez F. ,Martin A. ,1.16,4.5,tennis,0.0
Luczak P.,Russell M.,1.72,2.0,tennis,0.0
Luczak P.,Levy H.,1.4,2.75,tennis,0.0
Luczak P.,Marrero D.,1.36,3.0,tennis,0.0
Luczak P.,Zabaleta M.,1.28,3.5,tennis,0.0
Luczak P.,Sadecky A.,1.25,3.75,tennis,0.0
Luczak P.,Hernandez O.,1.16,4.5,tennis,0.0
Luczak P.,Roitman S.,2.62,1.44,tennis,0.0
Luczak P.,Beck K.,1.3,3.4,tennis,0.0
Luczak P.,Baghdatis M.,5.0,1.14,tennis,0.0
Luczak P.,Starace P.,2.75,1.4,tennis,0.0
Luczak P.,Berdych T.,4.0,1.22,tennis,0.0
Luczak P.,Zverev M.,2.0,1.72,tennis,0.0
Luczak P.,Martin A.,2.0,1.72,tennis,0.0
Luczak P.,Robredo T.,2.1,1.66,tennis,0.0
Luczak P.,Mayer L.,3.0,1.36,tennis,0.0
Luczak P.,Daniel M.,1.9,1.8,tennis,0.0
Luczak P.,Acasuso J.,1.9,1.8,tennis,0.0
Machac T.,Dzumhur D.,1.53,2.5,tennis,0.0
Machac T.,Vilella Martinez M.,1.44,2.75,tennis,0.0
Machac T.,Cerundolo J.M.,1.16,5.0,tennis,0.0
Mamiit C.,Evans B.,2.37,1.53,tennis,0.0
Marseille,Lyon,3.75,2.0,football,3.6
Marseille,Saint-Etienne,4.0,2.0,football,3.3
Marseille,Lens,3.8,2.0,football,3.4
Marseille,Lyon,3.0,2.25,football,3.5
Marseille,Rennes,2.9,3.0,football,2.62
Marseille,Monaco,2.4,3.0,football,3.3
Marseille,Lyon,2.2,3.0,football,3.8
Marseille,Montpellier,2.1,3.25,football,3.6
Marseille,Brest,2.0,3.25,football,4.2
Marseille,Lyon,2.6,3.5,football,2.7
Marseille,Bordeaux,2.0,3.5,football,3.8
Marseille,Saint-Etienne,1.85,3.5,football,4.2
Marseille,Nice,1.95,3.5,football,3.75
Marseille,Saint-Etienne,2.05,3.5,football,3.6
Marseille,Monaco,2.75,3.5,football,2.4
Marseille,Saint-Etienne,1.8,3.5,football,4.5
Marseille,Caen,1.7,3.75,football,5.0
Marseille,Montpellier,1.67,3.75,football,5.5
Marseille,Rennes,1.67,3.75,football,5.5
Marseille,Nantes,1.53,3.75,football,7.5
Marseille,Guingamp,1.7,3.75,football,5.25
Marseille,Saint-Etienne,1.75,3.75,football,4.5
Marseille,Angers,1.67,3.75,football,5.5
Marseille,Rennes,1.57,3.75,football,6.0
Marseille,Caen,1.53,4.0,football,7.0
Marseille,Angers,1.5,4.0,football,7.0
Marseille,Rennes,3.6,4.0,football,1.9
Marseille,Nantes,1.61,4.0,football,5.5
Marseille,Dijon,1.5,4.0,football,7.5
Marseille,Nice,1.5,4.0,football,7.0
Marseille,Bordeaux,1.61,4.0,football,5.5
Marseille,Monaco,3.5,4.0,football,1.95
Marseille,Toulouse,3.3,4.0,football,2.0
Marseille,Amiens,1.4,4.5,football,9.0
Marseille,Angers,3.75,4.5,football,1.75
Marseille,Brest,1.36,4.5,football,8.5
Marseille,Saint-Etienne,3.3,4.5,football,1.91
Marseille,Montpellier,1.5,4.5,football,6.25
Marseille,Nice,1.5,4.5,football,6.0
Marseille,Strasbourg,1.44,4.5,football,7.5
Marseille,Guingamp,1.44,4.5,football,7.5
Marseille,Toulouse,1.4,4.5,football,8.0
Marseille,Dijon,1.33,4.75,football,11.0
Marseille,Dijon,1.4,4.75,football,8.0
Marseille,Metz,1.4,4.75,football,8.0
Marseille,Reims,3.6,5.0,football,1.75
Marseille,Evian Thonon Gaillard,1.33,5.0,football,10.0
Marseille,Lille,1.33,5.0,football,10.0
Marseille,Paris Saint Germain,1.73,5.25,football,3.6
Marseille,Caen,1.33,5.25,football,9.0
Marseille,Lens,1.25,5.25,football,13.0
Marseille,Toulouse,1.33,5.25,football,9.0
Marseille,Bastia,1.29,5.5,football,11.0
Marseille,Paris Saint Germain,1.67,5.5,football,3.75
Marseille,Troyes,1.3,5.5,football,10.0
Marseille,Nimes,1.28,5.5,football,11.0
Marseille,Montpellier,3.75,5.5,football,1.65
Marseille,Toulouse,3.6,5.5,football,1.7
Marseille,Strasbourg,1.28,5.5,football,11.0
Marseille,Reims,3.6,5.75,football,1.66
Marseille,Montpellier,4.0,5.75,football,1.6
Marseille,Angers,3.9,5.75,football,1.6
Marseille,Guingamp,1.28,5.75,football,10.0
Marseille,Amiens,4.0,6.0,football,1.57
Marseille,Bordeaux,4.2,6.0,football,1.53
Marseille,Guingamp,3.75,6.0,football,1.62
Marseille,Paris Saint Germain,1.44,6.0,football,5.0
Marseille,Monaco,4.0,6.0,football,1.57
Marseille,Metz,1.25,6.0,football,12.0
Marseille,Metz,3.75,6.0,football,1.61
Marseille,Lorient,4.0,6.0,football,1.57
Marseille,Bastia,1.22,6.5,football,13.0
Marseille,Amiens,1.22,6.5,football,13.0
Marseille,Rennes,4.33,6.5,football,1.5
Marseille,Nantes,4.0,7.0,football,1.53
Marseille,Angers,3.75,7.5,football,1.53
Marseille,Metz,4.75,7.5,football,1.4
Marseille,Paris Saint Germain,1.4,7.5,football,5.0
Marseille,Reims,4.75,7.5,football,1.4
Marseille,GFC Ajaccio,4.75,8.0,football,1.4
Marseille,Dijon,4.75,8.0,football,1.4
Marseille,Reims,5.0,9.5,football,1.33
Marseille,Clermont,7.5,1.5,football,4.2
Marseille,Nantes,7.5,1.5,football,3.8
Marseille,Paris Saint Germain,5.0,1.44,football,6.5
Marseille,Caen,7.5,1.44,football,4.5
Marseille,Caen,6.0,1.57,football,4.0
Marseille,Paris Saint Germain,4.5,1.57,football,5.0
Marseille,Brest,5.25,1.57,football,4.33
Marseille,Nancy,1.8,3.4,football,5.0
Marseille,Nantes,2.05,3.4,football,3.5
Marseille,Nice,2.25,3.4,football,3.2
Marseille,Lorient,2.1,3.4,football,3.5
Marseille,Nice,1.7,3.79,football,5.0
Marseille,Monaco,3.6,3.79,football,1.95
Marseille,Troyes,1.53,4.33,football,6.0
Marseille,Guingamp,1.5,4.33,football,6.5
Marseille,Lille,3.3,4.33,football,1.95
Marseille,Bordeaux,3.5,4.33,football,1.83
Marseille,Nimes,1.57,4.33,football,5.5
Marseille,Lorient,1.5,4.33,football,6.5
Marseille,Metz,1.44,4.33,football,7.5
Marseille,Lille,3.2,2.3,football,3.25
Marseille,Monaco,3.3,2.3,football,3.2
Marseille,Reims,1.91,3.3,football,4.2
Marseille,Monaco,2.2,3.3,football,3.4
Marseille,Nice,2.15,3.3,football,3.5
Marseille,Lille,3.2,3.3,football,2.3
Marseille,Bordeaux,3.2,3.8,football,2.1
Marseille,Lille,1.67,3.8,football,5.5
Marseille,Lyon,3.3,3.8,football,2.05
Marseille,Troyes,1.62,3.8,football,6.0
Marseille,Lyon,3.3,3.8,football,2.05
Marseille,Saint-Etienne,1.7,3.8,football,4.75
Marseille,Nimes,7.5,1.4,football,4.75
Marseille,Angers,8.5,1.4,football,4.5
Marseille,Lyon,4.0,1.65,football,5.0
Marseille,Lens,5.0,1.72,football,3.75
Marseille,Nantes,5.0,1.72,football,3.75
Marseille,Reims,6.0,1.66,football,3.5
Marseille,Rennes,4.2,1.91,football,3.5
Marseille,Lille,2.05,3.2,football,3.75
Marseille,Lille,2.2,3.2,football,3.5
Marseille,Bordeaux,2.25,3.2,football,3.4
Marseille,Nice,5.0,1.67,football,4.0
Marseille,Rennes,5.0,1.67,football,4.0
Marseille,Lorient,9.0,1.36,football,4.8
Marseille,Lyon,3.4,2.6,football,2.7
Marseille,Paris Saint Germain,2.38,3.1,football,3.25
Marseille,Lille,3.4,3.1,football,2.3
Marseille,Nantes,2.0,3.1,football,4.33
Marseille,Rennes,1.9,3.6,football,3.8
Marseille,Strasbourg,2.05,3.6,football,3.6
Marseille,Strasbourg,1.85,3.6,football,4.33
Marseille,Toulouse,1.67,3.6,football,5.25
Marseille,Bordeaux,1.62,3.6,football,6.0
Marseille,Lorient,1.75,3.6,football,5.0
Marseille,Bastia,1.44,4.2,football,8.5
Marseille,Montpellier,1.85,4.2,football,3.75
Marseille,Toulouse,1.53,4.2,football,6.5
Marseille,Bordeaux,1.61,4.2,football,5.25
Marseille,Angers,1.45,4.2,football,8.0
Marseille,Strasbourg,3.6,4.2,football,1.85
Marseille,Montpellier,3.2,4.2,football,2.0
Marseille,Saint-Etienne,1.5,4.2,football,7.0
Marseille,Montpellier,6.5,1.55,football,3.75
Martin A.,Devilder N.,1.72,2.0,tennis,0.0
Martin A.,Klizan M.,1.72,2.0,tennis,0.0
Martin A.,O Connell C.,1.8,2.0,tennis,0.0
Martin A.,Schukin Y.,1.5,2.5,tennis,0.0
Martin A.,Carreno Busta P.,3.75,1.25,tennis,0.0
Martin A.,Vesely J.,2.62,1.5,tennis,0.0
Martin A.,Del Bonis F.,2.5,1.5,tennis,0.0
Martin A.,Munoz De La Nava D.,2.5,1.5,tennis,0.0
Martin A.,Basilashvili N.,2.75,1.44,tennis,0.0
Martin A.,Moutet C.,2.37,1.57,tennis,0.0
Martin A.,Klizan M.,4.33,1.2,tennis,0.0
Martin A.,Pouille L.,5.5,1.14,tennis,0.0
Martin A.,Gulbis E.,7.0,1.08,tennis,0.0
Martin A.,Lajovic D.,3.4,1.33,tennis,0.0
Martin A.,Stakhovsky S.,1.83,1.83,tennis,0.0
Martin A.,Marrai M.,1.2,4.33,tennis,0.0
Martin A.,Gicquel M.,1.8,1.9,tennis,0.0
Martin A.,Coria F.,1.8,1.9,tennis,0.0
Martin A.,Serra F.,2.37,1.53,tennis,0.0
Martin A.,Mello R.,2.0,1.72,tennis,0.0
Martin A.,Taberner C.,2.0,1.72,tennis,0.0
Martin A.,Lapentti N.,2.1,1.66,tennis,0.0
Martin A.,Istomin D.,2.2,1.61,tennis,0.0
Martin A.,Daniel M.,1.66,2.1,tennis,0.0
Martin A.,Dutra Silva R.,1.66,2.1,tennis,0.0
Martin A.,Olivo R.,1.72,2.1,tennis,0.0
Martin A.,Moutet C.,1.72,2.1,tennis,0.0
Martin A.,Berlocq C.,3.5,1.3,tennis,0.0
Martin A.,Granollers M.,3.4,1.3,tennis,0.0
Martin A.,Sousa J.,3.4,1.3,tennis,0.0
Martin A.,Cerundolo F.,2.0,1.8,tennis,0.0
Martin A.,Daniel M.,1.9,1.8,tennis,0.0
Martin A.,Sousa J.,1.5,2.62,tennis,0.0
Mayer L. ,Andreev I. ,1.8,1.9,tennis,0.0
Mektic N.,El Amrani R.,1.11,6.5,tennis,0.0
Mektic N.,Istomin D.,3.75,1.25,tennis,0.0
Melzer G.,Giraldo S.,1.72,2.0,tennis,0.0
Melzer G.,Estrella Burgos V.,1.72,2.0,tennis,0.0
Melzer G.,Montanes A.,2.25,1.57,tennis,0.0
Melzer G.,Lorenzi P.,2.25,1.57,tennis,0.0
Melzer G.,Berlocq C.,2.25,1.57,tennis,0.0
Melzer G.,Andreozzi G.,1.83,1.83,tennis,0.0
Melzer G.,Gimeno-Traver D.,2.0,1.72,tennis,0.0
Melzer G.,Moutet C.,2.0,1.72,tennis,0.0
Melzer G.,Thiem D.,5.0,1.16,tennis,0.0
Melzer G.,Melzer J.,2.1,1.66,tennis,0.0
Melzer G.,Andujar P.,6.5,1.11,tennis,0.0
Melzer G.,Haider-Maurer A.,3.0,1.36,tennis,0.0
Melzer G.,Mathieu P.H.,2.2,1.61,tennis,0.0
Melzer G.,Estrella Burgos V.,1.66,2.1,tennis,0.0
Melzer G.,Zeballos H.,1.9,1.8,tennis,0.0
Melzer G.,Cecchinato M.,1.53,2.37,tennis,0.0
Melzer J.,Petzschner P.,1.72,2.0,tennis,0.0
Melzer J.,Carreno-Busta P.,1.72,2.0,tennis,0.0
Melzer J.,Horna L.,1.72,2.0,tennis,0.0
Melzer J.,Baghdatis M.,1.72,2.0,tennis,0.0
Melzer J.,Lopez F.,1.72,2.0,tennis,0.0
Melzer J.,Istomin D.,1.72,2.0,tennis,0.0
Melzer J.,Granollers M.,1.72,2.0,tennis,0.0
Melzer J.,Llodra M.,1.72,2.0,tennis,0.0
Melzer J.,Haase R.,1.72,2.0,tennis,0.0
Melzer J.,De Schepper K.,1.72,2.0,tennis,0.0
Melzer J.,Garcia-Lopez G.,1.72,2.0,tennis,0.0
Melzer J.,Troicki V.,1.72,2.0,tennis,0.0
Melzer J.,Janowicz J.,1.72,2.0,tennis,0.0
Melzer J.,Zverev M.,1.57,2.25,tennis,0.0
Melzer J.,Falla A.,1.57,2.25,tennis,0.0
Melzer J.,Haase R.,1.57,2.25,tennis,0.0
Melzer J.,Daniel M.,1.57,2.25,tennis,0.0
Melzer J.,Benneteau J.,1.57,2.25,tennis,0.0
Melzer J.,Safin M.,1.57,2.25,tennis,0.0
Melzer J.,Rochus O.,1.5,2.5,tennis,0.0
Melzer J.,Stepanek R.,1.5,2.5,tennis,0.0
Melzer J.,Seppi A.,1.5,2.5,tennis,0.0
Melzer J.,Beck A.,1.5,2.5,tennis,0.0
Melzer J.,Lacko L.,1.5,2.5,tennis,0.0
Melzer J.,Reister J.,1.5,2.5,tennis,0.0
Melzer J.,Young D.,1.5,2.5,tennis,0.0
Melzer J.,Young D.,1.4,2.75,tennis,0.0
Melzer J.,Delbonis F.,1.4,2.75,tennis,0.0
Melzer J.,Capdeville P.,1.4,2.75,tennis,0.0
Melzer J.,Seppi A.,1.4,2.75,tennis,0.0
Melzer J.,Gimeno-Traver D.,1.4,2.75,tennis,0.0
Melzer J.,Haase R.,1.4,2.75,tennis,0.0
Melzer J.,Starace P.,1.4,2.75,tennis,0.0
Melzer J.,Ljubicic I.,1.4,2.75,tennis,0.0
Melzer J.,Chiudinelli M.,1.4,2.75,tennis,0.0
Melzer J.,Kendrick R.,1.4,2.75,tennis,0.0
Melzer J.,Estrella Burgos V.,1.4,2.75,tennis,0.0
Melzer J.,Troicki V.,1.4,2.75,tennis,0.0
Melzer J.,Garcia-Lopez G.,1.36,3.0,tennis,0.0
Melzer J.,Sousa J.,1.36,3.0,tennis,0.0
Melzer J.,Monaco J.,1.36,3.0,tennis,0.0
Melzer J.,Mayer L.,1.36,3.0,tennis,0.0
Melzer J.,Fognini F.,1.36,3.0,tennis,0.0
Melzer J.,Novikov D.,1.36,3.0,tennis,0.0
Melzer J.,Falla A.,1.36,3.0,tennis,0.0
Melzer J.,Kubot L.,1.36,3.0,tennis,0.0
Melzer J.,Kunitsyn I.,1.36,3.0,tennis,0.0
Melzer J.,Grosjean S.,1.36,3.0,tennis,0.0
Melzer J.,Berlocq C.,1.36,3.0,tennis,0.0
Melzer J.,Gimeno-Traver D.,1.36,3.0,tennis,0.0
Melzer J.,Hajek J.,1.33,3.25,tennis,0.0
Melzer J.,Greul S.,1.33,3.25,tennis,0.0
Melzer J.,Devvarman S.,1.33,3.25,tennis,0.0
Melzer J.,Hernandez O.,1.33,3.25,tennis,0.0
Melzer J.,Marchenko I.,1.33,3.25,tennis,0.0
Melzer J.,Schwank E.,1.33,3.25,tennis,0.0
Melzer J.,Fish M.,1.33,3.25,tennis,0.0
Melzer J.,Gimeno-Traver D.,1.33,3.25,tennis,0.0
Melzer J.,Hrbaty D.,1.28,3.5,tennis,0.0
Melzer J.,Dabul B.,1.28,3.5,tennis,0.0
Melzer J.,Gombos N.,1.28,3.5,tennis,0.0
Melzer J.,Falla A.,1.28,3.5,tennis,0.0
Melzer J.,Mcclune M.,1.28,3.5,tennis,0.0
Melzer J.,Levine J.,1.28,3.5,tennis,0.0
Melzer J.,Hanescu V.,1.25,3.75,tennis,0.0
Melzer J.,Ilhan M.,1.25,3.75,tennis,0.0
Melzer J.,Luczak P.,1.25,3.75,tennis,0.0
Melzer J.,De Voest R.,1.25,3.75,tennis,0.0
Melzer J.,Giraldo S.,1.25,3.75,tennis,0.0
Melzer J.,Bolelli S.,1.25,3.75,tennis,0.0
Melzer J.,Ghedin R.,1.22,4.0,tennis,0.0
Melzer J.,Mayer L.,1.22,4.0,tennis,0.0
Melzer J.,Zverev A.,1.22,4.0,tennis,0.0
Melzer J.,Daniel M.,1.16,4.5,tennis,0.0
Melzer J.,Calleri A.,1.16,4.5,tennis,0.0
Melzer J.,Beck A.,1.16,4.5,tennis,0.0
Melzer J.,Tursunov D.,1.16,4.5,tennis,0.0
Melzer J.,Rufin G.,1.14,5.0,tennis,0.0
Melzer J.,Kukushkin M.,1.14,5.5,tennis,0.0
Melzer J.,Vanek J.,1.12,5.5,tennis,0.0
Melzer J.,Brown D.,1.12,5.5,tennis,0.0
Melzer J.,Mahut N.,1.12,5.5,tennis,0.0
Melzer J.,Kudryavtsev A.,1.12,5.5,tennis,0.0
Melzer J.,Kubot L.,1.12,5.5,tennis,0.0
Melzer J.,Sela D.,1.11,6.0,tennis,0.0
Melzer J.,Huta Galung J.,1.1,6.5,tennis,0.0
Melzer J.,Prodon E.,1.1,7.0,tennis,0.0
Melzer J.,Odesnik W.,1.08,7.0,tennis,0.0
Melzer J.,Roitman S.,1.11,7.0,tennis,0.0
Melzer J.,Millot V.,1.05,9.0,tennis,0.0
Melzer J.,Yang T.H.,1.05,9.0,tennis,0.0
Melzer J.,Riba P.,1.03,11.0,tennis,0.0
Melzer J.,Dzumhur D.,2.5,1.5,tennis,0.0
Melzer J.,Ferrero J.C.,2.5,1.5,tennis,0.0
Melzer J.,Starace P.,2.5,1.5,tennis,0.0
Melzer J.,Verdasco F.,2.5,1.5,tennis,0.0
Melzer J.,Querrey S.,2.62,1.5,tennis,0.0
Melzer J.,Paire B.,2.62,1.44,tennis,0.0
Melzer J.,Harrison R.,2.62,1.44,tennis,0.0
Melzer J.,Tursunov D.,2.75,1.44,tennis,0.0
Melzer J.,Isner J.,2.62,1.44,tennis,0.0
Melzer J.,Almagro N.,2.62,1.44,tennis,0.0
Melzer J.,Mannarino A.,2.62,1.44,tennis,0.0
Melzer J.,Eschauer W.,1.3,3.39,tennis,0.0
Melzer J.,Ferrer D.,7.5,1.07,tennis,0.0
Melzer J.,Darcis S.,2.25,1.57,tennis,0.0
Melzer J.,Goffin D.,2.25,1.57,tennis,0.0
Melzer J.,Ljubicic I.,2.25,1.57,tennis,0.0
Melzer J.,Roger-Vasselin E.,2.25,1.57,tennis,0.0
Melzer J.,Benneteau J.,2.25,1.57,tennis,0.0
Melzer J.,Stadler S.,1.3,3.4,tennis,0.0
Melzer J.,Gabashvili T.,1.3,3.4,tennis,0.0
Melzer J.,Zverev M.,1.3,3.4,tennis,0.0
Melzer J.,Cilic M.,4.33,1.2,tennis,0.0
Melzer J.,Djokovic N.,4.5,1.2,tennis,0.0
Melzer J.,Almagro N.,5.5,1.14,tennis,0.0
Melzer J.,Federer R.,7.5,1.08,tennis,0.0
Melzer J.,Thiem D.,8.0,1.08,tennis,0.0
Melzer J.,Raonic M.,3.4,1.33,tennis,0.0
Melzer J.,Kiefer N.,3.25,1.33,tennis,0.0
Melzer J.,Dolgopolov O.,3.25,1.33,tennis,0.0
Melzer J.,De Bakker T.,1.83,1.83,tennis,0.0
Melzer J.,Andujar P.,1.83,1.83,tennis,0.0
Melzer J.,Ferrero J.C.,1.83,1.83,tennis,0.0
Melzer J.,Nishikori K.,1.83,1.83,tennis,0.0
Melzer J.,Lapentti N.,1.83,1.83,tennis,0.0
Melzer J.,Rosol L.,1.83,1.83,tennis,0.0
Melzer J.,Ljubicic I.,1.83,1.83,tennis,0.0
Melzer J.,Kukushkin M.,1.83,1.83,tennis,0.0
Melzer J.,Brands D.,1.2,4.33,tennis,0.0
Melzer J.,Haider-Maurer A.,1.22,4.33,tennis,0.0
Melzer J.,Vanek J.,1.19,4.33,tennis,0.0
Melzer J.,Sela D.,1.2,4.33,tennis,0.0
Melzer J.,Kudla D.,2.75,1.4,tennis,0.0
Melzer J.,Fognini F.,2.75,1.4,tennis,0.0
Melzer J.,Isner J.,2.75,1.4,tennis,0.0
Melzer J.,Lopez F.,2.75,1.4,tennis,0.0
Melzer J.,Daniel T.,2.75,1.4,tennis,0.0
Melzer J.,Monfils G.,3.0,1.4,tennis,0.0
Melzer J.,Chardy J.,1.8,1.9,tennis,0.0
Melzer J.,Berankis R.,1.8,1.9,tennis,0.0
Melzer J.,Andreev I.,1.8,1.9,tennis,0.0
Melzer J.,Malisse X.,1.8,1.9,tennis,0.0
Melzer J.,Bautista R.,1.8,1.9,tennis,0.0
Melzer J.,Isner J.,1.8,1.9,tennis,0.0
Melzer J.,Clement A.,1.8,1.9,tennis,0.0
Melzer J.,Stepanek R.,2.37,1.53,tennis,0.0
Melzer J.,Cilic M.,4.0,1.22,tennis,0.0
Melzer J.,Bautista Agut R.,4.0,1.22,tennis,0.0
Melzer J.,Lopez F.,2.0,1.72,tennis,0.0
Melzer J.,Ramos A.,2.1,1.72,tennis,0.0
Melzer J.,Hanescu V.,2.0,1.72,tennis,0.0
Melzer J.,Safin M.,2.0,1.72,tennis,0.0
Melzer J.,Cuevas P.,2.0,1.72,tennis,0.0
Melzer J.,Stakhovsky S.,2.1,1.72,tennis,0.0
Melzer J.,Gimeno-Traver D.,2.0,1.72,tennis,0.0
Melzer J.,Ljubicic I.,2.0,1.72,tennis,0.0
Melzer J.,Tursunov D.,2.0,1.72,tennis,0.0
Melzer J.,Nalbandian D.,2.1,1.66,tennis,0.0
Melzer J.,Becker B.,2.1,1.66,tennis,0.0
Melzer J.,Ferrer D.,2.1,1.66,tennis,0.0
Melzer J.,Robredo T.,2.1,1.66,tennis,0.0
Melzer J.,Kohlschreiber P.,1.61,2.2,tennis,0.0
Melzer J.,Cuevas P.,1.61,2.2,tennis,0.0
Melzer J.,Clement A.,1.61,2.2,tennis,0.0
Melzer J.,Del Potro J.M.,6.0,1.11,tennis,0.0
Melzer J.,Dodig I.,3.0,1.36,tennis,0.0
Melzer J.,Wawrinka S.,3.0,1.36,tennis,0.0
Melzer J.,Fish M.,2.2,1.61,tennis,0.0
Melzer J.,Haase R.,2.2,1.61,tennis,0.0
Melzer J.,Goffin D.,2.2,1.61,tennis,0.0
Melzer J.,Troicki V.,1.66,2.1,tennis,0.0
Melzer J.,Dent T.,1.66,2.1,tennis,0.0
Melzer J.,Lopez F.,1.66,2.1,tennis,0.0
Melzer J.,Goffin D.,1.66,2.1,tennis,0.0
Melzer J.,Cilic M.,3.5,1.3,tennis,0.0
Melzer J.,Montanes A.,1.9,1.8,tennis,0.0
Melzer J.,Tipsarevic J.,1.9,1.8,tennis,0.0
Melzer J.,Raonic M.,4.5,1.18,tennis,0.0
Melzer J.,Verdasco F.,5.5,1.12,tennis,0.0
Melzer J.,Davydenko N.,5.5,1.12,tennis,0.0
Melzer J.,Seppi A.,1.53,2.37,tennis,0.0
Melzer J.,Kamke T.,1.53,2.37,tennis,0.0
Melzer J.,Huta Galung J.,1.53,2.37,tennis,0.0
Melzer J.,Schuettler R.,1.53,2.37,tennis,0.0
Melzer J.,Fognini F.,1.44,2.62,tennis,0.0
Melzer J.,Montanes A.,1.44,2.62,tennis,0.0
Melzer J.,Gil F.,1.44,2.62,tennis,0.0
Melzer J.,Giraldo S.,1.44,2.62,tennis,0.0
Melzer J.,Anderson K.,1.44,2.62,tennis,0.0
Melzer J.,Almagro N.,1.44,2.62,tennis,0.0
Melzer J.,Mathieu P.H.,1.44,2.62,tennis,0.0
Melzer J.,Chardy J.,1.44,2.62,tennis,0.0
Melzer J.,Kudla D.,1.44,2.62,tennis,0.0
Melzer J.,Berankis R.,1.38,2.87,tennis,0.0
Melzer J.,Dodig I.,1.38,2.87,tennis,0.0
Melzer J.,Beck A.,1.38,2.87,tennis,0.0
Melzer J.,Granollers M.,1.38,2.87,tennis,0.0
Melzer J.,Seppi A.,1.38,2.87,tennis,0.0
Melzer J.,Nadal R.,8.0,1.06,tennis,0.0
Michon A.,Klahn B.,1.2,4.33,tennis,0.0
Millot V.,Klein B.,1.5,2.5,tennis,0.0
Millot V.,Mcdonald M.,1.25,3.75,tennis,0.0
Millot V.,Paire B.,2.5,1.5,tennis,0.0
Millot V.,Sijsling I.,2.75,1.4,tennis,0.0
Millot V.,Sugita Y.,3.5,1.28,tennis,0.0
Millot V.,Verdasco F.,5.0,1.16,tennis,0.0
Millot V.,Odesnik W.,3.0,1.36,tennis,0.0
Millot V.,Mahut N.,3.4,1.3,tennis,0.0
Mirnyi M.,Acasuso J.,2.25,1.57,tennis,0.0
Molcan A.,Goffin D.,1.53,2.5,tennis,0.0
Molcan A.,Medjedovic H.,1.3,3.5,tennis,0.0
Molcan A.,Ilkel C.,1.3,3.5,tennis,0.0
Molcan A.,Krstin P.,1.25,4.0,tennis,0.0
Molcan A.,Harris L.,2.37,1.57,tennis,0.0
Molcan A.,Safiullin R.,1.61,2.3,tennis,0.0
Molcan A.,Mager G.,1.61,2.3,tennis,0.0
Molcan A.,Delbonis F.,2.5,1.53,tennis,0.0
Molcan A.,O Connell C.,2.2,1.66,tennis,0.0
